home_team,away_team,home_win,draw,away_win,zero_zero,zero_one,zero_two,zero_three,zero_four,one_zero,one_one,one_two,one_three,one_four,two_zero,two_one,two_two,two_three,two_four,three_zero,three_one,three_two,three_three,three_four,four_zero,four_one,four_two,four_three,four_four
Brasil,Austrália,52.801,28.253,18.946,13.272,8.995,2.961,0.778,0.129,17.37,11.885,4.049,0.974,0.169,11.787,7.966,2.777,0.62,0.118,5.434,3.705,1.35,0.302,0.073,1.884,1.304,0.453,0.108,0.017
Brasil,Paraguai,63.015,23.847,13.138,10.881,6.242,1.948,0.367,0.064,17.16,10.071,3.085,0.64,0.097,14.27,8.426,2.577,0.518,0.092,8.016,4.615,1.449,0.294,0.043,3.411,1.945,0.565,0.128,0.023
Brasil,Turquia,68.82,18.506,12.674,5.004,3.998,1.699,0.466,0.096,11.034,8.828,3.604,0.973,0.219,11.76,9.324,3.748,1.061,0.244,8.58,6.873,2.805,0.816,0.179,4.896,3.835,1.608,0.439,0.106
Brasil,Alemanha,43.858,22.964,33.178,4.349,6.263,4.493,2.224,0.813,7.172,10.141,7.416,3.678,1.439,6.094,8.827,6.356,3.138,1.221,3.536,5.136,3.643,1.79,0.654,1.562,2.114,1.6,0.813,0.303
Brasil,Equador,44.637,34.724,20.639,21.476,12.052,3.294,0.69,0.098,20.754,11.485,3.29,0.649,0.089,10.242,5.606,1.643,0.353,0.058,3.513,1.942,0.533,0.115,0.014,0.904,0.536,0.151,0.03,0.005
Brasil,Costa do Marfim,64.572,23.296,12.132,10.745,6.074,1.652,0.338,0.057,17.709,9.913,2.806,0.558,0.086,14.841,8.306,2.35,0.439,0.058,8.394,4.606,1.335,0.269,0.034,3.534,1.998,0.555,0.113,0.019
Brasil,Curaçao,91.849,6.277,1.874,2.165,0.762,0.203,0.03,0.002,7.285,2.907,0.614,0.081,0.009,12.06,4.919,1.038,0.13,0.018,13.906,5.766,1.119,0.15,0.018,12.316,4.893,1.015,0.141,0.016
Brasil,Holanda,42.188,25.038,32.774,6.401,8.019,5.208,2.289,0.732,9.489,11.622,7.455,3.226,1.102,6.95,8.554,5.597,2.419,0.829,3.499,4.396,2.873,1.246,0.37,1.336,1.672,1.066,0.434,0.156
Brasil,Japão,42.266,26.979,30.755,8.868,9.715,5.295,1.993,0.566,11.548,12.552,6.815,2.639,0.752,7.838,8.506,4.661,1.685,0.488,3.616,3.81,2.03,0.803,0.199,1.245,1.322,0.717,0.264,0.09
Brasil,Tunísia,82.65,12.312,5.038,4.55,2.248,0.531,0.102,0.011,11.388,5.578,1.466,0.236,0.031,15.026,7.487,1.831,0.316,0.039,12.792,6.489,1.594,0.321,0.032,8.806,4.357,1.12,0.2,0.031
Brasil,Suécia,71.438,15.931,12.631,2.74,2.762,1.381,0.462,0.112,6.839,6.908,3.459,1.327,0.337,8.781,8.909,4.663,1.58,0.424,7.754,7.711,4.099,1.346,0.391,5.14,5.111,2.698,0.939,0.245
Brasil,Bélgica,44.662,28.101,27.237,10.885,10.039,4.819,1.526,0.365,13.618,12.748,6.079,1.937,0.475,8.877,8.274,3.861,1.269,0.292,3.927,3.596,1.738,0.558,0.123,1.351,1.271,0.554,0.182,0.045
Brasil,Egito,64.765,22.355,12.88,9.383,5.892,1.817,0.377,0.066,16.1,9.858,3.107,0.689,0.104,14.014,8.521,2.743,0.611,0.105,8.377,5.257,1.596,0.343,0.052,3.824,2.337,0.747,0.157,0.026
Brasil,Irã,70.769,18.929,10.302,7.04,4.343,1.345,0.297,0.052,13.999,8.689,2.735,0.583,0.097,14.019,8.719,2.745,0.634,0.089,9.986,5.984,1.888,0.419,0.077,5.355,3.121,1.036,0.199,0.033
Brasil,Nova Zelândia,90.208,6.91,2.882,1.58,0.905,0.29,0.041,0.007,5.406,3.223,0.898,0.198,0.034,9.606,5.531,1.636,0.354,0.054,11.544,6.491,1.924,0.397,0.068,10.681,6.074,1.764,0.367,0.065
Brasil,Espanha,25.796,27.726,46.478,10.649,13.853,9.329,4.214,1.493,9.58,12.6,8.462,3.785,1.322,4.587,5.696,3.908,1.768,0.608,1.397,1.779,1.243,0.511,0.221,0.358,0.452,0.287,0.145,0.056
Brasil,Uruguai,49.838,28.421,21.741,12.624,9.637,3.706,1.011,0.176,16.38,12.224,4.536,1.2,0.255,10.71,8.169,3.158,0.82,0.152,4.916,3.628,1.366,0.387,0.096,1.622,1.195,0.467,0.139,0.024
Brasil,Arábia Saudita,76.585,16.759,6.656,7.774,3.465,0.778,0.14,0.014,16.171,7.153,1.664,0.236,0.04,16.802,7.621,1.621,0.248,0.025,12.184,5.241,1.146,0.201,0.027,6.8,2.85,0.652,0.117,0.008
Brasil,Cabo Verde,75.056,17.701,7.243,8.211,3.847,0.884,0.14,0.017,16.465,7.412,1.728,0.25,0.034,16.82,7.627,1.848,0.267,0.034,11.576,5.365,1.208,0.214,0.023,6.026,2.872,0.655,0.091,0.016
Brasil,França,30.843,27.308,41.849,9.233,11.997,7.681,3.467,1.145,9.864,12.772,8.154,3.887,1.269,5.284,6.961,4.499,1.969,0.692,1.971,2.538,1.625,0.733,0.27,0.552,0.753,0.451,0.213,0.069
Brasil,Senegal,56.635,23.553,19.812,7.281,6.454,2.947,0.921,0.241,12.106,10.887,5.031,1.605,0.396,10.5,9.493,4.457,1.358,0.369,6.096,5.426,2.528,0.839,0.207,2.781,2.471,1.233,0.416,0.08
Brasil,Noruega,56.859,20.297,22.844,3.21,4.291,2.746,1.185,0.419,6.929,8.728,5.52,2.585,0.817,7.404,9.246,6.073,2.63,0.93,5.255,6.675,4.261,1.905,0.63,2.924,3.678,2.267,1.033,0.327
Brasil,Iraque,85.707,10.44,3.853,3.709,1.716,0.396,0.078,0.014,10.158,4.775,1.105,0.197,0.016,14.183,6.868,1.665,0.261,0.025,13.601,6.373,1.577,0.267,0.031,9.695,4.662,1.146,0.183,0.022
Brasil,Argentina,23.8,29.27,46.93,12.963,15.975,10.054,4.234,1.397,10.005,12.612,7.716,3.334,1.11,4.171,5.141,3.271,1.366,0.456,1.203,1.411,0.868,0.398,0.129,0.213,0.288,0.216,0.098,0.026
Brasil,Áustria,58.829,22.399,18.772,6.544,5.843,2.776,0.873,0.212,11.701,10.481,4.946,1.519,0.367,10.636,9.593,4.385,1.409,0.348,6.545,5.872,2.686,0.877,0.205,3.076,2.81,1.271,0.393,0.103
Brasil,Argélia,68.093,18.961,12.946,5.562,4.277,1.76,0.445,0.081,11.344,8.728,3.637,0.987,0.186,11.838,9.452,3.822,1.056,0.22,8.487,6.787,2.659,0.763,0.156,4.686,3.738,1.501,0.41,0.079
Brasil,Jordânia,81.33,12.209,6.461,3.191,2.127,0.776,0.184,0.026,8.76,5.681,1.923,0.426,0.084,12.061,7.936,2.695,0.651,0.099,11.218,7.284,2.556,0.571,0.091,8.185,5.118,1.816,0.397,0.067
Brasil,Portugal,36.188,27.077,36.735,8.939,10.763,6.668,2.714,0.865,10.728,12.615,7.624,3.347,1.028,6.322,7.724,4.579,1.946,0.593,2.653,3.192,1.919,0.842,0.249,0.808,1.047,0.583,0.26,0.097
Brasil,Colômbia,36.85,29.075,34.075,11.332,11.645,6.45,2.347,0.704,12.428,13.04,7.037,2.529,0.739,6.933,7.445,4.079,1.518,0.409,2.768,2.818,1.534,0.57,0.164,0.806,0.83,0.458,0.148,0.049
Brasil,Uzbequistão,83.649,11.343,5.008,3.571,2.004,0.5,0.107,0.018,9.658,5.304,1.524,0.27,0.045,13.567,7.126,2.066,0.401,0.051,12.656,6.755,1.877,0.348,0.052,8.989,4.791,1.333,0.249,0.052
Brasil,RD Congo,60.574,26.072,13.354,13.506,7.156,1.925,0.364,0.047,19.55,10.373,2.798,0.527,0.08,14.4,7.529,1.994,0.356,0.044,7.348,3.809,1.033,0.188,0.034,2.825,1.54,0.416,0.064,0.011
Brasil,Inglaterra,32.044,29.682,38.274,12.573,13.881,7.552,2.935,0.86,12.283,13.072,7.183,2.656,0.774,5.945,6.482,3.575,1.307,0.394,2.027,2.247,1.18,0.434,0.117,0.546,0.572,0.275,0.109,0.027
Brasil,Croácia,54.712,23.903,21.385,7.494,6.872,3.322,1.072,0.275,12.06,11.094,5.257,1.783,0.436,10.342,9.431,4.442,1.459,0.355,5.692,5.302,2.452,0.78,0.208,2.576,2.336,1.068,0.355,0.082
Brasil,Gana,72.4,18.586,9.014,7.623,4.079,1.21,0.234,0.035,15.316,8.321,2.365,0.433,0.047,15.336,8.209,2.326,0.454,0.067,10.348,5.667,1.583,0.291,0.057,5.63,3.065,0.858,0.167,0.024
Brasil,Panamá,75.54,16.23,8.23,5.735,3.314,1.029,0.206,0.025,12.777,7.506,2.407,0.474,0.074,14.535,8.291,2.555,0.53,0.083,11.16,6.349,1.921,0.387,0.048,6.467,3.676,1.165,0.236,0.045
Escócia,Marrocos,14.839,25.822,59.339,12.411,18.431,13.523,7.029,2.682,7.353,10.77,8.065,4.11,1.575,2.236,3.253,2.377,1.288,0.477,0.43,0.71,0.517,0.252,0.101,0.081,0.108,0.075,0.032,0.012
Marrocos,Haiti,83.687,11.934,4.379,4.721,2.112,0.483,0.069,0.009,12.295,5.419,1.167,0.189,0.027,15.907,6.958,1.564,0.26,0.03,13.88,6.141,1.351,0.219,0.023,9.071,3.977,0.897,0.157,0.009
Marrocos,EUA,55.94,24.333,19.727,8.496,7.206,3.073,0.919,0.216,13.645,11.267,4.878,1.359,0.29,11.051,9.174,3.932,1.181,0.264,6.163,5.102,2.181,0.58,0.135,2.65,2.039,0.912,0.248,0.057
Marrocos,Austrália,45.843,32.984,21.173,18.747,11.319,3.613,0.798,0.108,19.517,12.108,3.78,0.837,0.134,10.455,6.369,1.951,0.438,0.061,3.872,2.33,0.776,0.168,0.032,1.099,0.653,0.185,0.044,0.01
Marrocos,Paraguai,55.588,28.971,15.441,16.037,8.582,2.345,0.466,0.066,20.467,10.954,2.905,0.567,0.065,13.4,7.166,1.815,0.34,0.055,5.986,3.073,0.872,0.157,0.018,1.981,1.061,0.266,0.054,0.006
Marrocos,Turquia,61.032,23.136,15.832,8.686,6.413,2.391,0.59,0.134,14.723,10.516,3.874,1.004,0.19,12.498,9.149,3.352,0.855,0.155,7.336,5.356,1.989,0.531,0.108,3.322,2.279,0.815,0.209,0.05
Marrocos,Alemanha,37.746,25.631,36.623,7.002,9.109,6.155,2.821,0.893,9.321,11.968,8.069,3.526,1.234,6.405,8.155,5.415,2.408,0.834,2.861,3.729,2.449,1.097,0.312,0.96,1.244,0.843,0.351,0.141
Marrocos,Equador,38.442,39.523,22.035,27.662,13.87,3.708,0.663,0.097,21.423,10.753,2.842,0.525,0.055,8.316,4.14,1.057,0.202,0.029,2.231,1.094,0.283,0.048,0.006,0.494,0.242,0.052,0.007,0.003
Marrocos,Costa do Marfim,56.624,28.74,14.636,16.215,8.225,2.151,0.376,0.072,21.165,10.618,2.849,0.499,0.055,13.742,6.917,1.78,0.318,0.044,6.213,3.044,0.777,0.122,0.02,2.099,1.084,0.264,0.045,0.005
Marrocos,Curaçao,86.619,10.262,3.119,4.531,1.599,0.286,0.058,0.0,12.142,4.48,0.882,0.116,0.009,16.36,6.099,1.121,0.136,0.018,15.31,5.282,0.971,0.117,0.014,10.545,3.768,0.723,0.084,0.013
Holanda,Marrocos,35.492,28.069,36.439,9.948,11.554,6.605,2.648,0.809,11.083,13.04,7.558,2.992,0.903,6.435,7.439,4.252,1.841,0.546,2.589,2.982,1.79,0.758,0.226,0.785,0.914,0.498,0.221,0.068
Marrocos,Japão,36.785,30.09,33.125,12.964,12.675,6.229,2.154,0.593,13.797,13.095,6.548,2.235,0.596,7.329,6.896,3.552,1.242,0.304,2.578,2.544,1.24,0.442,0.119,0.748,0.643,0.35,0.126,0.037
Marrocos,Tunísia,75.802,17.302,6.896,8.003,3.536,0.858,0.142,0.019,16.612,7.405,1.69,0.259,0.045,17.082,7.65,1.702,0.275,0.031,11.834,5.296,1.226,0.185,0.027,6.124,2.854,0.63,0.104,0.007
Marrocos,Suécia,63.539,20.122,16.339,5.132,4.695,2.205,0.696,0.162,10.381,9.458,4.5,1.41,0.357,10.587,9.601,4.46,1.393,0.379,7.359,6.691,3.033,0.942,0.225,3.864,3.567,1.615,0.555,0.12
Marrocos,Bélgica,38.158,31.774,30.068,15.581,13.147,5.788,1.681,0.339,15.423,12.99,5.692,1.631,0.367,7.891,6.612,2.869,0.91,0.207,2.769,2.282,0.956,0.317,0.054,0.799,0.631,0.251,0.082,0.017
Marrocos,Egito,57.341,27.631,15.028,14.386,8.029,2.24,0.441,0.064,19.432,10.805,2.991,0.635,0.095,13.646,7.515,2.218,0.403,0.062,6.505,3.587,1.003,0.205,0.029,2.356,1.265,0.357,0.072,0.017
Marrocos,Irã,63.258,23.917,12.825,11.317,6.399,1.832,0.346,0.062,18.294,10.085,2.997,0.569,0.078,14.685,8.019,2.244,0.403,0.078,7.926,4.453,1.252,0.247,0.036,3.42,1.796,0.495,0.104,0.024
Marrocos,Nova Zelândia,84.559,10.94,4.501,3.511,1.856,0.446,0.09,0.014,9.757,5.025,1.363,0.26,0.036,13.228,7.15,2.051,0.316,0.05,12.989,6.734,1.785,0.319,0.048,9.302,4.958,1.312,0.245,0.031
Marrocos,Espanha,22.27,30.016,47.714,14.584,17.316,10.451,4.379,1.413,10.513,12.462,7.619,3.096,0.949,3.833,4.535,2.637,1.123,0.351,0.915,1.095,0.697,0.307,0.105,0.189,0.215,0.142,0.044,0.025
Marrocos,Uruguai,43.293,32.687,24.02,17.893,12.075,4.368,0.997,0.188,18.381,12.39,4.428,1.016,0.198,9.551,6.53,2.225,0.522,0.102,3.394,2.352,0.768,0.168,0.037,0.925,0.624,0.214,0.047,0.011
Marrocos,Arábia Saudita,69.241,22.358,8.401,12.52,4.947,1.073,0.135,0.015,20.767,8.346,1.706,0.249,0.019,17.375,7.017,1.384,0.205,0.026,9.915,3.952,0.768,0.102,0.014,4.306,1.653,0.342,0.041,0.006
Marrocos,Cabo Verde,67.135,23.626,9.239,13.251,5.561,1.109,0.159,0.016,21.029,8.789,1.846,0.279,0.03,16.687,6.959,1.47,0.186,0.027,9.15,3.919,0.823,0.11,0.019,3.867,1.62,0.33,0.041,0.006
Marrocos,França,26.461,29.488,44.051,12.972,15.386,9.128,3.737,1.177,11.176,12.82,7.811,3.066,0.998,4.618,5.551,3.269,1.335,0.455,1.385,1.627,0.922,0.401,0.115,0.309,0.343,0.221,0.092,0.025
Marrocos,Senegal,49.306,27.789,22.905,11.218,9.157,3.795,1.069,0.254,15.055,12.461,5.298,1.533,0.308,10.376,8.196,3.581,0.957,0.223,4.841,3.911,1.638,0.486,0.1,1.729,1.355,0.582,0.15,0.04
Marrocos,Noruega,49.472,23.928,26.6,5.885,6.686,3.902,1.511,0.497,9.613,11.215,6.622,2.579,0.817,7.972,9.367,5.457,2.134,0.662,4.684,5.245,3.052,1.196,0.41,2.05,2.325,1.396,0.583,0.168
Marrocos,Iraque,79.18,15.315,5.505,6.995,2.844,0.625,0.087,0.009,15.261,6.596,1.401,0.217,0.032,17.143,7.318,1.527,0.245,0.014,12.912,5.503,1.198,0.188,0.022,7.436,3.097,0.677,0.084,0.009
Marrocos,Argentina,20.382,31.654,47.964,17.172,19.152,11.048,4.321,1.242,10.68,12.111,6.861,2.707,0.787,3.394,3.825,2.185,0.806,0.241,0.779,0.824,0.468,0.177,0.055,0.117,0.116,0.085,0.035,0.009
Marrocos,Áustria,51.247,26.687,22.066,10.499,8.789,3.626,1.04,0.217,14.688,12.055,5.114,1.458,0.311,10.698,8.687,3.615,0.994,0.239,5.184,4.246,1.749,0.467,0.105,1.877,1.524,0.679,0.19,0.049
Marrocos,Argélia,60.393,23.557,16.05,9.015,6.598,2.464,0.579,0.112,15.285,10.774,3.887,0.979,0.199,12.632,9.024,3.267,0.852,0.168,6.961,5.002,1.875,0.458,0.098,3.183,2.186,0.796,0.218,0.04
Marrocos,Jordânia,74.025,17.19,8.785,6.2,3.642,1.097,0.229,0.031,13.201,7.91,2.413,0.515,0.075,14.481,8.749,2.612,0.564,0.094,10.651,6.332,1.924,0.427,0.077,5.961,3.595,1.146,0.227,0.038
Marrocos,Portugal,31.408,29.987,38.605,12.925,14.109,7.651,2.873,0.801,12.292,13.169,7.179,2.759,0.803,5.878,6.332,3.446,1.288,0.375,1.943,2.084,1.156,0.418,0.145,0.46,0.54,0.254,0.097,0.027
Marrocos,Colômbia,31.488,32.047,36.465,15.706,15.102,7.394,2.474,0.595,13.656,13.155,6.433,2.2,0.551,6.113,5.751,2.902,0.992,0.274,1.94,1.772,0.855,0.264,0.062,0.413,0.435,0.206,0.058,0.019
Marrocos,Uzbequistão,76.681,16.332,6.987,6.781,3.345,0.854,0.156,0.014,14.729,7.252,1.848,0.303,0.036,16.095,7.755,2.004,0.34,0.044,12.007,5.852,1.489,0.271,0.028,6.695,3.321,0.853,0.153,0.024
Marrocos,RD Congo,53.065,31.807,15.128,19.553,9.231,2.202,0.388,0.038,22.242,10.652,2.487,0.44,0.05,13.074,6.302,1.485,0.255,0.014,5.117,2.383,0.596,0.111,0.007,1.581,0.733,0.198,0.029,0.006
Marrocos,Inglaterra,27.232,32.74,40.028,17.243,17.129,8.511,2.989,0.756,13.094,12.737,6.404,2.177,0.546,4.952,5.1,2.507,0.828,0.232,1.343,1.248,0.641,0.24,0.06,0.255,0.285,0.128,0.043,0.013
Marrocos,Croácia,47.776,27.772,24.452,11.353,9.656,4.245,1.182,0.28,14.994,12.405,5.522,1.55,0.352,9.894,8.328,3.562,1.08,0.247,4.555,3.643,1.632,0.417,0.097,1.431,1.256,0.572,0.14,0.033
Marrocos,Gana,64.508,24.267,11.225,12.433,6.143,1.497,0.27,0.035,19.386,9.694,2.38,0.414,0.06,15.472,7.586,1.947,0.338,0.039,8.408,4.019,1.068,0.181,0.026,3.503,1.819,0.488,0.073,0.012
Marrocos,Panamá,67.824,21.645,10.531,9.857,5.271,1.452,0.246,0.031,17.411,9.337,2.446,0.481,0.06,15.304,8.253,2.174,0.41,0.063,9.252,5.049,1.356,0.258,0.038,4.286,2.234,0.64,0.116,0.018
Haiti,Escócia,15.258,21.223,63.519,6.389,12.179,11.669,7.694,3.837,5.19,9.938,9.414,6.218,3.167,2.174,4.004,4.065,2.548,1.288,0.617,1.19,1.151,0.741,0.337,0.117,0.256,0.264,0.13,0.084
Escócia,EUA,29.396,24.9,45.704,6.444,9.715,7.685,4.058,1.522,7.525,11.621,8.999,4.695,1.993,4.412,6.886,5.491,2.964,1.192,1.932,2.829,2.328,1.191,0.502,0.581,0.915,0.702,0.376,0.141
Escócia,Austrália,25.345,30.672,43.983,14.572,16.558,9.423,3.633,1.063,11.287,12.822,7.238,2.899,0.877,4.587,5.082,2.941,1.124,0.314,1.227,1.428,0.793,0.313,0.1,0.26,0.292,0.146,0.064,0.024
Escócia,Paraguai,33.701,31.028,35.271,14.352,13.943,6.9,2.35,0.647,13.467,13.064,6.625,2.3,0.615,6.593,6.403,3.222,1.091,0.284,2.139,2.092,1.081,0.359,0.115,0.589,0.576,0.286,0.095,0.031
Escócia,Turquia,35.18,26.222,38.598,7.599,9.723,6.511,3.017,1.042,9.146,12.177,8.269,3.706,1.302,5.851,7.773,5.285,2.397,0.861,2.506,3.324,2.321,1.042,0.359,0.881,1.097,0.749,0.329,0.113
Escócia,Alemanha,13.719,17.323,68.958,3.4,7.899,9.528,7.604,4.883,3.204,7.89,9.308,7.536,4.68,1.617,3.845,4.504,3.603,2.295,0.532,1.365,1.498,1.29,0.894,0.142,0.35,0.42,0.388,0.212
Escócia,Equador,21.634,35.626,42.74,22.275,20.519,9.627,3.157,0.774,12.514,11.625,5.509,1.706,0.45,3.707,3.382,1.622,0.504,0.116,0.71,0.681,0.311,0.1,0.029,0.11,0.104,0.053,0.016,0.004
Escócia,Costa do Marfim,34.724,31.534,33.742,14.768,13.947,6.62,2.08,0.514,13.987,13.196,6.334,2.094,0.477,6.935,6.486,3.218,1.002,0.241,2.285,2.1,1.04,0.336,0.084,0.603,0.572,0.264,0.088,0.016
Escócia,Curaçao,68.802,19.528,11.67,6.988,4.66,1.607,0.37,0.064,13.465,8.938,3.067,0.718,0.118,13.419,8.952,3.048,0.746,0.137,9.196,6.102,2.146,0.492,0.097,4.731,3.203,1.098,0.272,0.059
Escócia,Holanda,13.91,19.393,66.697,5.057,10.472,11.371,8.127,4.318,4.154,9.068,9.7,6.782,3.759,1.859,3.788,4.244,2.871,1.683,0.547,1.166,1.259,0.912,0.512,0.129,0.283,0.31,0.196,0.107
Escócia,Japão,15.618,22.338,62.044,7.612,13.445,12.101,7.448,3.488,5.715,10.34,9.309,5.737,2.721,2.189,4.122,3.7,2.382,1.043,0.618,1.092,1.034,0.613,0.283,0.113,0.243,0.208,0.133,0.069
Escócia,Tunísia,53.255,25.669,21.076,9.476,8.008,3.355,0.935,0.253,14.257,11.785,5.081,1.424,0.335,10.611,8.881,3.765,1.128,0.246,5.654,4.597,1.992,0.596,0.12,2.19,1.789,0.801,0.233,0.046
Escócia,Suécia,34.757,22.881,42.362,4.042,6.7,5.754,3.25,1.517,6.057,10.018,8.491,4.943,2.083,4.724,7.698,6.456,3.723,1.691,2.364,3.894,3.364,1.952,0.847,0.962,1.535,1.309,0.743,0.37
Escócia,Bélgica,17.928,24.808,57.264,9.64,15.215,11.82,6.426,2.646,7.35,11.358,8.963,4.855,1.954,2.711,4.304,3.287,1.789,0.746,0.705,1.161,0.922,0.484,0.193,0.152,0.209,0.201,0.082,0.036
Escócia,Egito,34.719,30.224,35.057,12.841,13.147,6.772,2.418,0.655,12.909,13.214,6.749,2.472,0.655,6.64,6.902,3.659,1.286,0.306,2.393,2.443,1.193,0.474,0.1,0.587,0.701,0.34,0.118,0.034
Escócia,Irã,39.844,28.477,31.679,10.908,10.99,5.814,2.044,0.532,12.747,12.889,6.844,2.389,0.631,7.544,7.803,4.007,1.443,0.371,3.229,3.229,1.658,0.624,0.134,0.97,1.013,0.534,0.172,0.049
Escócia,Nova Zelândia,63.229,19.811,16.96,4.628,4.47,2.262,0.746,0.206,9.303,9.199,4.549,1.551,0.417,9.95,9.703,4.7,1.667,0.424,7.14,6.768,3.372,1.132,0.292,3.903,3.685,1.819,0.598,0.136
Escócia,Espanha,7.32,16.187,76.493,6.296,13.957,15.186,11.696,6.547,3.288,7.33,8.087,6.217,3.519,0.938,1.914,2.242,1.665,0.992,0.182,0.374,0.416,0.299,0.176,0.026,0.057,0.042,0.049,0.018
Escócia,Uruguai,22.822,29.078,48.1,13.171,16.284,10.314,4.625,1.477,10.093,12.39,7.885,3.336,1.142,3.929,4.889,3.114,1.301,0.449,1.041,1.284,0.756,0.373,0.118,0.21,0.253,0.162,0.066,0.029
Escócia,Arábia Saudita,47.891,29.554,22.555,13.939,10.276,3.893,1.018,0.194,16.724,12.39,4.697,1.157,0.23,10.515,7.85,2.896,0.746,0.157,4.482,3.16,1.235,0.297,0.062,1.451,1.0,0.39,0.094,0.03
Escócia,Cabo Verde,45.991,29.933,24.076,14.065,10.822,4.241,1.143,0.212,16.423,12.634,4.939,1.274,0.294,9.958,7.461,2.877,0.773,0.165,4.151,3.209,1.201,0.33,0.077,1.232,1.049,0.372,0.105,0.023
Escócia,França,9.373,17.162,73.465,5.872,12.884,14.173,10.473,5.843,3.745,8.06,8.736,6.5,3.617,1.209,2.618,2.722,1.995,1.109,0.281,0.547,0.585,0.456,0.241,0.057,0.097,0.108,0.075,0.048
Escócia,Senegal,25.086,25.278,49.636,7.778,12.004,9.262,4.743,1.898,7.803,11.93,9.074,4.835,1.869,3.985,6.248,4.664,2.425,0.978,1.441,2.055,1.594,0.804,0.348,0.402,0.507,0.384,0.222,0.094
Escócia,Noruega,21.773,20.096,58.131,3.461,7.108,7.597,5.57,3.113,4.173,8.668,9.274,6.726,3.812,2.547,5.498,5.767,4.224,2.261,1.074,2.308,2.492,1.846,1.027,0.359,0.744,0.866,0.592,0.306
Escócia,Iraque,57.58,24.366,18.054,8.815,6.8,2.8,0.773,0.145,14.082,11.167,4.536,1.216,0.269,11.569,9.108,3.766,1.02,0.225,6.376,5.182,2.078,0.564,0.11,2.763,2.218,0.906,0.234,0.052
Escócia,Argentina,7.005,17.294,75.701,7.907,15.805,16.683,11.809,6.496,3.578,7.4,7.612,5.344,2.909,0.82,1.758,1.771,1.298,0.707,0.147,0.276,0.299,0.202,0.128,0.016,0.04,0.033,0.02,0.014
Escócia,Áustria,26.442,25.146,48.412,7.661,11.576,8.567,4.683,1.822,7.882,11.64,8.918,4.754,1.895,4.206,6.434,4.804,2.606,0.985,1.532,2.247,1.801,0.928,0.372,0.424,0.68,0.471,0.242,0.104
Escócia,Argélia,34.589,26.025,39.386,7.591,10.138,6.739,3.142,1.093,9.227,12.127,8.276,3.756,1.281,5.869,7.662,5.202,2.354,0.847,2.514,3.177,2.226,0.987,0.359,0.716,1.063,0.751,0.348,0.108
Escócia,Jordânia,49.521,24.322,26.157,6.588,7.194,4.004,1.453,0.449,10.425,11.378,6.426,2.535,0.717,8.43,9.206,5.102,1.872,0.553,4.676,5.15,2.854,1.101,0.286,2.068,2.181,1.21,0.424,0.148
Escócia,Portugal,11.946,19.586,68.468,6.592,13.117,13.285,8.949,4.775,4.398,9.156,9.161,6.332,3.223,1.633,3.366,3.204,2.175,1.162,0.386,0.764,0.81,0.581,0.277,0.075,0.176,0.149,0.099,0.048
Escócia,Colômbia,13.209,22.058,64.733,8.74,15.162,13.641,8.418,3.842,5.667,9.879,8.801,5.493,2.495,1.849,3.26,3.016,1.79,0.877,0.433,0.781,0.753,0.392,0.192,0.067,0.155,0.118,0.073,0.03
Escócia,Uzbequistão,54.402,24.515,21.083,7.986,7.246,3.221,1.003,0.248,12.608,11.438,5.257,1.589,0.401,10.356,9.285,4.261,1.307,0.327,5.635,5.238,2.418,0.753,0.173,2.475,2.104,1.04,0.324,0.075
Escócia,RD Congo,32.752,33.296,33.952,17.568,15.216,6.967,2.083,0.487,14.827,12.977,5.747,1.751,0.44,6.47,5.692,2.496,0.789,0.153,1.951,1.699,0.782,0.247,0.065,0.462,0.41,0.164,0.06,0.008
Escócia,Inglaterra,10.479,21.16,68.361,9.124,16.521,15.076,9.305,4.406,4.888,9.281,8.509,5.279,2.554,1.434,2.659,2.457,1.522,0.698,0.248,0.492,0.463,0.277,0.134,0.044,0.074,0.086,0.047,0.02
Escócia,Croácia,23.408,25.22,51.372,8.013,12.122,9.738,5.061,2.064,7.461,11.709,9.196,4.913,2.033,3.698,5.753,4.579,2.44,0.994,1.211,1.949,1.556,0.822,0.32,0.321,0.495,0.375,0.207,0.086
Escócia,Gana,41.649,29.581,28.77,12.305,11.084,5.167,1.631,0.409,14.048,13.151,6.08,1.978,0.48,8.494,7.621,3.609,1.182,0.279,3.415,3.169,1.39,0.475,0.147,1.048,0.958,0.49,0.138,0.041
Escócia,Panamá,44.043,27.704,28.253,9.914,9.843,4.921,1.628,0.389,12.759,12.728,6.449,2.1,0.568,8.55,8.312,4.309,1.371,0.377,3.902,3.793,1.833,0.695,0.192,1.306,1.338,0.664,0.218,0.055
Haiti,EUA,10.04,14.468,75.492,2.854,7.375,9.842,8.589,6.142,2.474,6.41,8.935,7.757,5.406,1.152,2.926,3.878,3.522,2.528,0.355,0.898,1.162,1.126,0.76,0.066,0.19,0.314,0.271,0.176
Haiti,Austrália,9.99,19.222,70.788,7.617,15.079,14.832,10.047,5.075,4.503,8.611,8.555,5.863,2.96,1.241,2.605,2.622,1.735,0.859,0.292,0.52,0.489,0.343,0.175,0.056,0.096,0.085,0.057,0.028
